order_id,customer_id,order_date,order_amount,status
,cus_57724,2026-07-11T00:19:50.525Z,632.63,shipped
,cus_68637,2026-07-12T22:51:46.201Z,630.80,failed
,cus_28750,2026-07-13T06:49:06.544Z,150.56,completed
,cus_93193,2026-07-15T13:09:08.965Z,990.59,completed
,cus_24279,2026-07-19T17:00:14.423Z,629.33,completed
,cus_91071,2026-07-10T23:18:59.896Z,910.78,completed
,cus_40603,2026-07-15T14:48:12.328Z,822.37,shipped
,cus_86186,2026-07-20T19:26:58.106Z,728.41,completed
,cus_70805,2026-07-23T07:48:36.081Z,836.05,pending
,cus_34383,2026-07-24T14:29:19.719Z,385.31,completed
,cus_77205,2026-07-10T04:36:45.760Z,540.08,failed
,cus_38290,2026-07-13T13:05:47.196Z,885.03,pending
,cus_27429,2026-07-23T10:39:26.252Z,783.41,pending
,cus_27164,2026-07-23T16:00:42.312Z,384.10,pending
,cus_61002,2026-07-22T13:01:43.665Z,395.49,shipped
,cus_78353,2026-07-19T09:19:19.773Z,313.08,failed
,cus_97783,2026-07-24T08:36:12.480Z,698.76,pending
,cus_88505,2026-07-11T06:09:22.374Z,320.11,completed
,cus_55453,2026-07-12T06:06:58.795Z,363.19,pending
,cus_49277,2026-07-15T23:52:40.495Z,631.75,completed
,cus_44998,2026-07-19T19:21:23.883Z,942.49,shipped
,cus_33327,2026-07-16T22:11:29.635Z,1003.23,completed
,cus_68116,2026-07-23T13:44:55.891Z,316.99,completed
,cus_65298,2026-07-22T20:17:53.356Z,677.45,completed
,cus_48501,2026-07-15T01:42:22.840Z,364.55,completed
,cus_59210,2026-07-15T22:04:41.071Z,493.76,shipped
,cus_19477,2026-07-19T08:27:08.882Z,648.20,failed
,cus_98401,2026-07-12T08:30:49.329Z,624.61,pending
,cus_22420,2026-07-15T19:49:51.743Z,734.02,completed
,cus_32513,2026-07-19T19:47:47.928Z,442.20,completed
,cus_53482,2026-07-11T22:43:38.672Z,559.10,pending
,cus_33620,2026-07-23T06:25:11.585Z,778.08,pending
,cus_17489,2026-07-15T13:50:36.106Z,958.99,shipped
,cus_78627,2026-07-13T11:33:44.877Z,233.13,completed
,cus_27167,2026-07-20T09:12:07.259Z,214.98,completed
,cus_69395,2026-07-13T08:23:31.651Z,533.87,completed
,cus_49144,2026-07-13T22:21:37.711Z,170.16,pending
,cus_18115,2026-07-20T20:09:28.379Z,453.32,completed
,cus_16128,2026-07-12T10:11:06.855Z,938.07,completed
,cus_75597,2026-07-17T11:29:28.983Z,646.97,completed
,cus_88569,2026-07-14T09:03:26.337Z,664.24,pending
,cus_49174,2026-07-18T01:51:18.916Z,577.14,failed
,cus_92573,2026-07-22T05:40:19.848Z,147.99,completed
,cus_36556,2026-07-23T23:16:32.019Z,868.53,shipped
,cus_81437,2026-07-17T12:52:08.661Z,625.37,shipped
,cus_67232,2026-07-14T17:01:20.107Z,369.75,shipped
,cus_56303,2026-07-15T18:25:42.836Z,221.84,completed
,cus_96279,2026-07-15T16:36:47.473Z,658.80,completed
,cus_97207,2026-07-12T13:58:57.353Z,928.31,completed
,cus_84844,2026-07-16T10:08:06.633Z,19.24,shipped
,cus_44765,2026-07-18T15:09:59.551Z,64.15,completed
,cus_70562,2026-07-19T20:22:25.400Z,1009.32,completed
,cus_94419,2026-07-17T20:53:48.500Z,300.36,completed
,cus_95467,2026-07-18T18:09:20.977Z,368.82,failed
,cus_62829,2026-07-09T20:00:51.167Z,395.85,pending
,cus_18961,2026-07-18T08:05:28.802Z,460.83,completed
,cus_99594,2026-07-11T07:02:25.501Z,684.78,failed
,cus_66412,2026-07-21T05:42:37.928Z,846.25,shipped
,cus_23703,2026-07-23T22:52:47.802Z,20.02,pending
,cus_30221,2026-07-21T14:57:28.069Z,63.89,failed
,cus_84312,2026-07-14T06:23:01.657Z,26.56,pending
,cus_82169,2026-07-10T15:20:08.218Z,951.35,failed
,cus_53433,2026-07-13T18:15:40.064Z,692.42,completed
,cus_10968,2026-07-11T03:16:49.281Z,700.39,pending
,cus_51034,2026-07-17T11:48:02.659Z,736.39,pending
,cus_77050,2026-07-21T14:41:18.232Z,340.49,completed
,cus_50577,2026-07-22T15:17:19.173Z,610.66,failed
,cus_19406,2026-07-12T02:51:01.807Z,308.82,shipped
,cus_97574,2026-07-15T08:05:18.639Z,324.73,shipped
,cus_35037,2026-07-20T03:31:35.819Z,980.01,shipped
,cus_71076,2026-07-10T06:00:20.775Z,836.57,shipped
,cus_22896,2026-07-13T22:33:16.421Z,251.74,shipped
,cus_37112,2026-07-24T13:38:24.162Z,496.74,shipped
,cus_99897,2026-07-19T20:41:44.111Z,413.59,completed
,cus_18702,2026-07-17T13:12:44.934Z,12.78,shipped
,cus_16676,2026-07-14T19:45:14.408Z,887.86,shipped
,cus_26639,2026-07-13T08:18:09.810Z,796.22,completed
,cus_96261,2026-07-24T12:37:33.869Z,757.63,failed
,cus_43498,2026-07-22T01:25:21.828Z,622.42,completed
,cus_37451,2026-07-19T15:51:49.204Z,750.45,failed
,cus_78928,2026-07-10T18:09:59.944Z,715.89,shipped
,cus_68814,2026-07-20T10:03:29.795Z,927.69,shipped
,cus_89175,2026-07-20T00:01:42.064Z,259.71,failed
,cus_29048,2026-07-21T14:57:05.048Z,314.09,failed
,cus_55577,2026-07-16T20:29:22.252Z,375.91,shipped
,cus_98202,2026-07-11T01:47:28.762Z,452.09,failed
,cus_73444,2026-07-12T15:19:50.850Z,226.46,completed
,cus_89057,2026-07-16T11:24:07.153Z,311.32,shipped
,cus_63393,2026-07-11T05:38:32.105Z,482.16,pending
,cus_38456,2026-07-09T19:52:29.651Z,479.69,failed
,cus_20846,2026-07-10T10:13:09.316Z,350.66,pending
,cus_75491,2026-07-20T14:20:24.943Z,518.87,completed
,cus_26477,2026-07-14T21:41:01.724Z,727.80,completed
,cus_39176,2026-07-17T17:40:41.740Z,73.49,pending
,cus_24352,2026-07-13T11:35:01.313Z,395.82,shipped
,cus_54544,2026-07-17T14:16:34.796Z,199.24,shipped
,cus_40942,2026-07-10T13:16:42.043Z,772.71,failed
,cus_38169,2026-07-11T10:01:09.776Z,260.65,completed
,cus_30442,2026-07-14T19:16:55.414Z,181.99,pending
,cus_74103,2026-07-17T13:52:19.009Z,813.80,shipped
,cus_11522,2026-07-13T04:11:13.560Z,556.61,failed
,cus_82098,2026-07-17T11:49:50.373Z,103.94,completed
,cus_68942,2026-07-21T13:14:49.378Z,993.37,completed
,cus_35139,2026-07-22T23:49:43.085Z,573.85,shipped
,cus_30511,2026-07-21T05:24:24.469Z,114.87,shipped
,cus_43297,2026-07-11T08:37:13.822Z,495.49,completed
,cus_75145,2026-07-23T16:17:46.266Z,737.06,shipped
,cus_83471,2026-07-12T08:59:25.403Z,585.01,completed
,cus_66177,2026-07-21T16:56:25.272Z,833.05,completed
,cus_54270,2026-07-10T15:03:47.787Z,263.42,completed
,cus_65131,2026-07-10T21:04:00.900Z,819.81,shipped
,cus_77981,2026-07-20T01:24:20.726Z,887.16,pending
,cus_66964,2026-07-12T04:20:31.679Z,171.28,failed
,cus_93061,2026-07-16T08:31:07.954Z,165.76,completed
,cus_41418,2026-07-21T17:32:03.029Z,731.33,pending
,cus_81819,2026-07-24T13:05:47.518Z,618.16,failed
,cus_28184,2026-07-15T17:20:52.748Z,266.36,failed
,cus_54031,2026-07-09T15:43:51.870Z,869.11,failed
,cus_61624,2026-07-11T21:09:04.805Z,305.36,shipped
,cus_74411,2026-07-13T11:49:10.278Z,223.01,shipped
,cus_61119,2026-07-13T03:37:12.592Z,865.32,pending
,cus_47928,2026-07-18T06:53:32.630Z,508.65,failed
,cus_58486,2026-07-11T16:34:33.001Z,228.02,shipped
,cus_90414,2026-07-22T22:49:39.366Z,263.85,completed
,cus_66977,2026-07-12T22:22:56.651Z,258.77,shipped
,cus_84277,2026-07-17T07:59:00.015Z,820.90,shipped
,cus_34915,2026-07-14T00:37:39.319Z,470.48,failed
,cus_13786,2026-07-10T11:03:46.678Z,254.70,completed
,cus_12167,2026-07-14T06:53:56.870Z,153.36,failed
,cus_99834,2026-07-19T14:21:11.741Z,16.59,completed
,cus_26129,2026-07-16T13:17:08.219Z,507.65,pending
,cus_49220,2026-07-18T01:54:37.643Z,649.55,completed
,cus_67359,2026-07-24T08:58:17.391Z,97.14,failed
,cus_56426,2026-07-11T14:48:15.428Z,685.99,completed
,cus_96124,2026-07-10T23:58:10.539Z,173.46,shipped
,cus_10471,2026-07-18T14:07:21.646Z,601.25,failed
,cus_95470,2026-07-16T08:44:59.765Z,495.10,shipped
,cus_33655,2026-07-14T22:38:22.571Z,545.64,completed
,cus_58433,2026-07-18T13:02:31.740Z,36.69,pending
,cus_42518,2026-07-18T15:38:58.307Z,631.71,pending
,cus_46502,2026-07-18T16:07:43.573Z,365.73,pending
,cus_29241,2026-07-18T04:28:21.619Z,21.75,shipped
,cus_79347,2026-07-17T17:53:24.759Z,949.73,completed
,cus_21167,2026-07-19T08:09:23.078Z,961.66,failed
,cus_88279,2026-07-22T02:49:30.047Z,312.75,failed
,cus_77056,2026-07-13T23:04:02.591Z,486.74,shipped
,cus_65996,2026-07-16T14:34:27.229Z,135.12,failed
,cus_74067,2026-07-21T19:18:19.993Z,275.54,shipped
,cus_92271,2026-07-24T02:06:22.564Z,265.38,failed
,cus_53951,2026-07-11T17:40:04.706Z,598.56,pending
,cus_19480,2026-07-17T20:44:48.606Z,929.09,failed
,cus_19455,2026-07-19T09:05:28.515Z,54.30,completed
,cus_13915,2026-07-20T18:36:30.445Z,458.94,completed
,cus_74718,2026-07-13T05:19:55.440Z,806.82,shipped
,cus_83204,2026-07-15T13:04:31.443Z,503.59,completed
,cus_73095,2026-07-16T21:52:14.170Z,353.23,completed
,cus_53155,2026-07-12T21:47:45.432Z,318.24,pending
,cus_20272,2026-07-14T05:46:41.894Z,343.61,pending
,cus_80878,2026-07-24T07:25:10.384Z,558.05,pending
,cus_19506,2026-07-10T19:46:17.910Z,805.00,completed
,cus_30530,2026-07-11T04:13:38.051Z,204.97,pending
,cus_21201,2026-07-12T02:09:46.940Z,383.23,shipped
,cus_97988,2026-07-16T14:06:03.948Z,755.84,completed
,cus_96947,2026-07-17T11:02:24.832Z,862.96,shipped
,cus_49200,2026-07-22T07:57:05.355Z,391.38,shipped
,cus_89208,2026-07-10T00:10:09.526Z,188.33,shipped
,cus_84022,2026-07-13T23:25:57.500Z,838.46,shipped
,cus_12677,2026-07-11T17:23:15.526Z,125.71,completed
,cus_38761,2026-07-13T07:26:33.938Z,765.69,completed
,cus_21105,2026-07-24T04:17:49.554Z,530.24,shipped
,cus_27871,2026-07-23T17:58:49.868Z,278.42,completed
,cus_70196,2026-07-18T13:12:31.649Z,897.82,completed
,cus_98961,2026-07-16T12:05:13.694Z,96.77,completed
,cus_40760,2026-07-10T01:54:55.669Z,144.10,completed
,cus_27598,2026-07-15T01:39:29.526Z,860.18,completed
,cus_76575,2026-07-23T12:04:40.635Z,62.68,shipped
,cus_74922,2026-07-17T08:03:28.100Z,726.54,shipped
,cus_64545,2026-07-21T19:17:37.061Z,242.02,failed
,cus_47330,2026-07-18T20:02:11.727Z,530.78,shipped
,cus_24196,2026-07-17T00:00:28.205Z,347.48,shipped
,cus_42967,2026-07-10T02:00:40.555Z,405.91,shipped
,cus_74577,2026-07-09T21:08:12.170Z,335.65,completed
,cus_11161,2026-07-23T11:22:26.994Z,768.94,pending
,cus_44982,2026-07-19T23:51:13.246Z,978.88,shipped
,cus_82538,2026-07-19T12:35:53.311Z,869.58,shipped
,cus_31011,2026-07-17T03:13:23.368Z,429.68,completed
,cus_55792,2026-07-16T10:30:23.972Z,88.16,pending
,cus_99000,2026-07-22T17:01:23.486Z,881.74,failed
,cus_66396,2026-07-21T23:14:19.675Z,177.52,pending
,cus_99526,2026-07-12T02:56:54.863Z,622.49,pending
,cus_54713,2026-07-10T18:10:08.559Z,547.91,pending
,cus_90375,2026-07-22T04:47:14.144Z,770.80,shipped
,cus_50004,2026-07-14T16:37:34.214Z,457.29,failed
,cus_41925,2026-07-13T23:14:49.030Z,401.13,completed
,cus_62244,2026-07-09T23:32:46.329Z,110.86,shipped
,cus_29438,2026-07-20T07:48:56.245Z,349.31,pending
,cus_75239,2026-07-14T05:07:48.486Z,848.46,completed
,cus_99401,2026-07-23T13:31:12.854Z,64.31,pending
,cus_18437,2026-07-19T22:47:36.023Z,706.54,completed
,cus_27375,2026-07-17T13:42:33.506Z,274.54,failed
,cus_98568,2026-07-18T08:46:25.589Z,749.21,pending
,cus_52143,2026-07-15T21:45:53.020Z,774.81,pending
,cus_42169,2026-07-23T22:32:52.122Z,109.95,shipped
,cus_87402,2026-07-19T15:43:40.667Z,711.59,pending
,cus_42420,2026-07-12T22:08:10.403Z,725.31,pending
,cus_57341,2026-07-12T15:15:36.815Z,997.91,failed
,cus_49296,2026-07-20T04:48:01.403Z,814.64,pending
,cus_58862,2026-07-24T13:08:44.197Z,627.69,shipped
,cus_23422,2026-07-14T00:31:17.699Z,324.04,shipped
,cus_10724,2026-07-23T22:28:54.724Z,391.94,shipped
,cus_72393,2026-07-18T04:25:15.287Z,957.23,pending
,cus_21219,2026-07-18T23:03:08.027Z,879.63,pending
,cus_46281,2026-07-23T03:17:08.658Z,889.74,pending
,cus_99440,2026-07-20T09:37:58.018Z,564.66,shipped
,cus_14911,2026-07-18T05:04:24.181Z,739.85,pending
,cus_28037,2026-07-18T21:33:50.139Z,624.96,pending
,cus_99129,2026-07-19T18:16:16.442Z,576.68,completed
,cus_32766,2026-07-16T09:36:07.272Z,193.89,completed
,cus_76455,2026-07-12T04:09:40.593Z,598.03,shipped
,cus_43118,2026-07-23T18:02:39.030Z,277.81,failed
,cus_27780,2026-07-21T16:51:32.328Z,554.46,completed
,cus_99107,2026-07-15T05:36:20.188Z,731.54,completed
,cus_49752,2026-07-16T05:50:34.400Z,932.89,pending
,cus_97162,2026-07-10T22:14:18.009Z,775.37,failed
,cus_36563,2026-07-23T19:12:01.403Z,767.89,shipped
,cus_80392,2026-07-18T19:54:01.092Z,774.48,completed
,cus_48311,2026-07-23T06:58:52.353Z,633.99,shipped
,cus_48333,2026-07-10T19:38:56.545Z,131.93,shipped
,cus_57604,2026-07-16T12:37:52.624Z,675.50,shipped
,cus_30232,2026-07-20T04:08:14.168Z,403.15,failed
,cus_92693,2026-07-23T10:15:09.067Z,59.23,pending
,cus_55643,2026-07-20T14:11:18.193Z,304.95,shipped
,cus_90723,2026-07-11T20:34:52.320Z,849.05,pending
,cus_10135,2026-07-15T17:10:55.517Z,183.51,shipped
,cus_93695,2026-07-22T06:24:17.283Z,543.54,pending
,cus_99615,2026-07-10T22:52:20.531Z,877.00,completed
,cus_40865,2026-07-23T22:08:37.371Z,610.93,completed
,cus_97867,2026-07-16T20:40:11.329Z,91.18,pending
,cus_81495,2026-07-23T05:17:54.693Z,449.22,shipped
,cus_83058,2026-07-16T12:27:25.851Z,607.03,failed
,cus_79045,2026-07-14T14:06:21.081Z,507.62,failed
,cus_32274,2026-07-10T00:45:42.439Z,689.21,shipped
,cus_73138,2026-07-13T05:57:31.037Z,361.37,pending
,cus_37921,2026-07-17T10:39:18.620Z,541.50,shipped
,cus_17689,2026-07-17T15:53:41.788Z,503.30,shipped
,cus_51587,2026-07-14T05:04:48.527Z,44.39,shipped
,cus_44096,2026-07-09T21:13:27.837Z,963.77,failed
,cus_50651,2026-07-19T00:21:57.210Z,900.35,shipped
,cus_47857,2026-07-15T08:03:44.011Z,507.71,failed
,cus_11311,2026-07-23T04:21:46.876Z,995.09,pending
,cus_86499,2026-07-22T00:18:51.394Z,498.71,failed
,cus_30833,2026-07-22T09:17:10.953Z,489.80,pending
,cus_58207,2026-07-16T14:12:02.266Z,629.92,failed
,cus_24183,2026-07-20T08:00:11.671Z,805.35,pending
,cus_19232,2026-07-13T17:13:56.427Z,327.98,shipped
,cus_93209,2026-07-16T11:31:23.750Z,318.85,completed
,cus_71565,2026-07-19T07:29:39.278Z,406.45,failed
,cus_42315,2026-07-11T02:13:49.988Z,664.78,completed
,cus_38990,2026-07-17T18:19:25.182Z,14.22,shipped
,cus_53335,2026-07-19T15:58:30.908Z,68.04,shipped
,cus_64918,2026-07-14T01:53:43.624Z,911.30,failed
,cus_29810,2026-07-20T23:57:51.266Z,749.02,completed
,cus_56003,2026-07-13T02:29:22.011Z,544.50,pending
,cus_98000,2026-07-17T20:10:44.992Z,357.01,completed
,cus_73441,2026-07-11T22:03:05.264Z,155.30,failed
,cus_58010,2026-07-10T00:13:06.117Z,187.52,completed
,cus_12851,2026-07-11T12:55:14.776Z,239.91,failed
,cus_20195,2026-07-16T08:35:59.454Z,373.11,shipped
,cus_42817,2026-07-13T18:22:32.913Z,60.98,completed
,cus_14339,2026-07-17T02:23:14.257Z,967.01,shipped
,cus_88701,2026-07-21T07:40:52.827Z,356.04,completed
,cus_33312,2026-07-15T18:30:58.154Z,903.17,shipped
,cus_54799,2026-07-22T01:04:41.732Z,267.31,pending
,cus_82367,2026-07-11T14:38:44.505Z,759.54,pending
,cus_98516,2026-07-23T16:52:40.464Z,984.25,shipped
,cus_43038,2026-07-12T12:28:17.708Z,80.08,failed
,cus_34788,2026-07-15T23:22:34.498Z,704.20,failed
,cus_95204,2026-07-09T20:32:40.450Z,627.00,completed
,cus_41199,2026-07-23T20:21:15.061Z,980.32,shipped
,cus_31109,2026-07-15T10:58:19.200Z,812.56,completed
,cus_46724,2026-07-11T16:57:12.592Z,248.36,pending
,cus_95826,2026-07-22T19:47:14.711Z,93.15,pending
,cus_61610,2026-07-19T08:56:58.109Z,415.79,pending
,cus_86502,2026-07-14T03:30:40.321Z,989.31,shipped
,cus_22228,2026-07-21T07:00:07.998Z,172.87,completed
,cus_81994,2026-07-19T09:16:34.576Z,610.82,pending
,cus_43618,2026-07-13T20:56:10.972Z,425.34,shipped
,cus_50185,2026-07-12T04:33:29.047Z,179.82,completed
,cus_73776,2026-07-16T01:19:01.598Z,281.52,completed
,cus_32336,2026-07-23T04:22:34.227Z,38.84,failed
,cus_21648,2026-07-20T06:32:40.977Z,49.38,completed
,cus_83426,2026-07-23T05:11:37.659Z,245.79,failed
,cus_31267,2026-07-20T03:48:14.626Z,619.05,pending
,cus_83694,2026-07-10T12:23:54.283Z,960.68,completed
,cus_77055,2026-07-09T21:31:00.411Z,280.00,failed
,cus_54435,2026-07-22T16:16:07.760Z,798.73,completed
,cus_23795,2026-07-15T09:46:56.237Z,747.71,failed
,cus_60292,2026-07-24T03:50:53.516Z,641.08,pending
,cus_70429,2026-07-15T12:25:17.439Z,688.07,failed
,cus_70037,2026-07-17T01:32:59.436Z,967.87,completed
,cus_49283,2026-07-12T18:42:16.665Z,760.43,failed
,cus_42963,2026-07-21T06:31:41.755Z,56.19,pending
,cus_71242,2026-07-22T05:01:33.705Z,245.87,failed
,cus_32848,2026-07-23T10:26:19.195Z,347.45,failed
,cus_41543,2026-07-15T15:05:23.632Z,98.29,failed
,cus_66262,2026-07-23T21:07:55.959Z,944.75,failed
,cus_78653,2026-07-21T17:32:16.165Z,952.63,failed
,cus_82557,2026-07-23T12:17:12.998Z,11.96,failed
,cus_85556,2026-07-24T10:33:30.360Z,373.87,failed
,cus_16039,2026-07-17T12:19:23.867Z,166.68,shipped
,cus_52462,2026-07-17T06:06:19.227Z,294.81,completed
,cus_28668,2026-07-13T16:08:48.363Z,649.67,completed
,cus_32913,2026-07-22T08:11:54.369Z,700.05,pending
,cus_85218,2026-07-12T22:17:03.616Z,384.37,completed
,cus_40591,2026-07-14T03:16:15.036Z,274.61,failed
,cus_20043,2026-07-23T15:53:47.447Z,194.21,failed
,cus_27956,2026-07-12T02:42:26.761Z,749.31,shipped
,cus_36040,2026-07-23T15:56:39.270Z,854.39,shipped
,cus_26826,2026-07-17T09:30:17.443Z,652.28,completed
,cus_18665,2026-07-22T03:28:52.315Z,397.09,completed
,cus_71554,2026-07-20T18:15:43.890Z,772.88,completed
,cus_25568,2026-07-14T18:48:04.918Z,594.08,failed
,cus_91029,2026-07-18T11:46:04.269Z,230.87,shipped
,cus_86762,2026-07-11T21:41:45.869Z,39.94,completed
,cus_47841,2026-07-12T21:55:34.476Z,319.73,pending
,cus_46164,2026-07-09T23:07:04.881Z,474.13,shipped
,cus_27066,2026-07-23T22:31:04.332Z,865.66,pending
,cus_47464,2026-07-14T16:04:12.689Z,608.09,failed
,cus_57369,2026-07-10T17:08:33.955Z,150.84,pending
,cus_15397,2026-07-18T15:32:55.765Z,725.08,failed
,cus_65968,2026-07-13T13:01:58.810Z,977.72,failed
,cus_63046,2026-07-11T00:35:48.839Z,863.63,pending
,cus_40796,2026-07-22T04:13:13.649Z,19.21,failed
,cus_56033,2026-07-12T13:44:27.094Z,370.79,failed
,cus_51424,2026-07-22T19:53:24.055Z,854.21,pending
,cus_82722,2026-07-15T23:43:12.050Z,844.12,completed
,cus_12895,2026-07-10T00:50:25.379Z,385.33,failed
,cus_93389,2026-07-19T04:18:20.229Z,949.67,shipped
,cus_37553,2026-07-20T07:19:23.371Z,671.29,completed
,cus_81011,2026-07-12T15:18:30.629Z,472.28,failed
,cus_18821,2026-07-17T17:53:01.361Z,917.45,completed
,cus_89740,2026-07-16T21:41:58.905Z,33.06,shipped
,cus_17432,2026-07-13T23:35:41.042Z,139.02,completed
,cus_63042,2026-07-19T05:04:47.859Z,881.41,failed
,cus_47608,2026-07-21T00:02:28.384Z,356.53,completed
,cus_77145,2026-07-13T05:54:26.779Z,967.72,pending
,cus_42721,2026-07-17T23:38:38.093Z,973.52,pending
,cus_41633,2026-07-16T05:43:33.595Z,383.48,completed
,cus_69750,2026-07-19T20:08:45.267Z,490.71,shipped
,cus_46211,2026-07-11T22:24:24.813Z,197.75,pending
,cus_53689,2026-07-19T15:39:38.552Z,308.42,pending
,cus_18300,2026-07-18T02:29:25.322Z,750.61,pending
,cus_63128,2026-07-10T09:25:38.602Z,669.30,shipped
,cus_21706,2026-07-15T18:07:52.736Z,506.41,failed
,cus_27800,2026-07-16T15:42:46.733Z,282.84,failed
,cus_92999,2026-07-24T02:13:17.834Z,846.42,completed
,cus_30051,2026-07-11T06:38:51.440Z,710.45,shipped
,cus_57509,2026-07-18T13:38:54.396Z,862.80,failed
,cus_65229,2026-07-23T08:08:09.850Z,869.38,completed
,cus_43599,2026-07-10T07:55:40.613Z,546.26,failed
,cus_89540,2026-07-18T20:46:41.618Z,101.67,failed
,cus_13198,2026-07-17T04:49:46.852Z,603.12,shipped
,cus_10424,2026-07-12T06:37:08.414Z,739.19,failed
,cus_39082,2026-07-19T11:45:48.201Z,640.27,shipped
,cus_66707,2026-07-12T13:49:25.463Z,807.50,failed
,cus_60501,2026-07-14T09:46:38.427Z,825.87,failed
,cus_56593,2026-07-13T17:53:52.859Z,276.60,pending
,cus_84221,2026-07-11T17:18:57.352Z,476.27,shipped
,cus_38320,2026-07-17T05:00:06.840Z,775.93,completed
,cus_90381,2026-07-14T00:00:22.052Z,857.66,shipped
,cus_88172,2026-07-11T15:55:19.241Z,840.42,completed
,cus_69465,2026-07-20T17:29:57.335Z,856.00,pending
,cus_77678,2026-07-23T09:37:05.729Z,139.03,failed
,cus_63417,2026-07-14T23:46:25.649Z,685.48,pending
,cus_27208,2026-07-10T10:42:19.874Z,614.71,pending
,cus_24253,2026-07-22T08:49:39.588Z,248.47,shipped
,cus_17150,2026-07-13T08:45:40.422Z,37.50,completed
,cus_96562,2026-07-18T19:38:27.267Z,151.55,failed
,cus_30904,2026-07-12T22:10:48.374Z,591.75,pending
,cus_25699,2026-07-11T15:28:58.203Z,978.02,pending
,cus_30671,2026-07-18T10:58:37.547Z,80.51,completed
,cus_14426,2026-07-14T23:47:52.931Z,784.46,shipped
,cus_56324,2026-07-22T14:02:57.501Z,499.91,shipped
,cus_21371,2026-07-21T10:50:56.465Z,133.27,failed
,cus_67394,2026-07-18T20:47:09.694Z,554.53,completed
,cus_95629,2026-07-17T09:25:12.462Z,404.70,completed
,cus_99805,2026-07-11T22:45:39.427Z,929.03,failed
,cus_76972,2026-07-18T12:45:06.095Z,291.33,completed
,cus_48442,2026-07-15T20:41:11.593Z,67.71,shipped
,cus_94843,2026-07-20T06:58:37.770Z,233.32,pending
,cus_38108,2026-07-10T03:30:40.087Z,805.92,failed
,cus_97405,2026-07-22T07:33:51.080Z,711.71,shipped
,cus_65483,2026-07-21T04:32:18.643Z,171.05,pending
,cus_79396,2026-07-22T02:11:40.783Z,498.12,failed
,cus_64286,2026-07-10T07:37:18.083Z,274.34,failed
,cus_35250,2026-07-12T01:47:22.915Z,89.42,completed
,cus_13829,2026-07-19T11:10:01.356Z,563.71,shipped
,cus_68847,2026-07-20T21:35:38.697Z,791.59,shipped
,cus_80462,2026-07-21T22:14:11.920Z,858.52,failed
,cus_68476,2026-07-20T02:32:41.036Z,19.82,pending
,cus_34766,2026-07-16T04:22:11.381Z,294.13,pending
,cus_33857,2026-07-23T01:44:22.036Z,837.12,pending
,cus_61541,2026-07-10T10:23:48.647Z,517.48,pending
,cus_49762,2026-07-11T11:20:18.392Z,180.85,shipped
,cus_19396,2026-07-10T15:47:05.210Z,111.18,shipped
,cus_97578,2026-07-22T09:56:45.158Z,714.22,failed
,cus_92496,2026-07-23T00:30:19.799Z,582.54,completed
,cus_92679,2026-07-13T07:06:47.821Z,879.69,completed
,cus_38674,2026-07-21T12:21:41.114Z,118.49,pending
,cus_75591,2026-07-15T07:32:30.852Z,833.72,failed
,cus_78553,2026-07-12T02:26:04.601Z,511.85,shipped
,cus_52249,2026-07-14T19:25:42.758Z,126.92,failed
,cus_99473,2026-07-20T11:43:25.734Z,623.56,failed
,cus_98113,2026-07-18T05:39:02.042Z,29.94,shipped
,cus_84029,2026-07-12T01:22:00.565Z,488.72,failed
,cus_34407,2026-07-18T08:38:00.484Z,199.14,pending
,cus_38518,2026-07-23T10:14:07.295Z,169.41,pending
,cus_69252,2026-07-22T22:15:08.403Z,931.94,completed
,cus_98319,2026-07-20T20:32:30.715Z,620.89,completed
,cus_92991,2026-07-15T14:18:10.165Z,477.22,failed
,cus_17051,2026-07-14T02:28:27.407Z,928.67,completed
,cus_23595,2026-07-23T12:00:07.231Z,24.77,pending
,cus_83885,2026-07-22T02:10:45.914Z,378.90,failed
,cus_63473,2026-07-12T19:02:58.177Z,421.86,failed
,cus_86995,2026-07-18T20:19:45.313Z,318.79,shipped
,cus_17359,2026-07-22T02:15:09.897Z,890.54,shipped
,cus_82518,2026-07-23T08:46:31.233Z,761.78,shipped
,cus_84717,2026-07-11T05:45:14.068Z,849.90,completed
,cus_98455,2026-07-11T20:25:35.040Z,435.43,pending
,cus_27348,2026-07-12T09:01:27.478Z,202.70,pending
,cus_48395,2026-07-15T00:16:59.043Z,911.87,shipped
,cus_48444,2026-07-11T07:57:38.766Z,144.01,pending
,cus_44396,2026-07-10T07:21:17.004Z,374.69,completed
,cus_22530,2026-07-13T16:56:03.660Z,775.60,pending
,cus_67958,2026-07-21T08:14:26.097Z,42.88,pending
,cus_74638,2026-07-15T17:03:24.634Z,459.24,shipped
,cus_88876,2026-07-23T07:38:50.156Z,934.35,failed
,cus_24202,2026-07-22T04:29:29.517Z,773.20,shipped
,cus_53809,2026-07-24T02:03:48.608Z,310.96,failed
,cus_73399,2026-07-18T19:43:33.672Z,60.15,failed
,cus_12467,2026-07-22T20:48:36.478Z,836.61,completed
,cus_71300,2026-07-18T08:43:42.480Z,600.18,completed
,cus_83413,2026-07-10T09:16:42.658Z,667.73,failed
,cus_13421,2026-07-21T20:50:06.770Z,346.48,completed
,cus_53527,2026-07-16T06:43:45.330Z,90.19,completed
,cus_99938,2026-07-19T16:58:22.224Z,242.91,completed
,cus_87233,2026-07-10T17:24:25.930Z,538.65,failed
